hal_id,title,domain,lang
halshs-00521306,Le livre du retour. Récits du pays des origines,shs,fr
hal-00472263,Actualités sur les allergies et la pathologie respiratoire en secteur rural.,sdv,fr
hal-00472267,Les BPCO d'origine professionnelle.,sdv,fr
hal-00472271,Les nouvelles pneumopathies d'hypersensibilité.,sdv,fr
hal-00472332,Colorimétrie des LED : incertitudes et influence du courant électrique,phys,fr
tel-00472333,Films nématiques minces sur substrats liquides,phys,fr
tel-00473187,L'ARTICULATION COÛT – VALEUR PAR LE DIALOGUE ABC – GRC,shs,fr
tel-00473190,"Analyse de signaux ultrasonores, Formation d'Images de Cohérence - Application à la Microscopie Acoustique de circuits électroniques",spi,fr
tel-00473217,Etude et réalisation de caloducs plats miniatures pour l'intégration en électronique de puissance,spi,fr
hal-00522317,Réduction de graphes pour la segmentation d'images par graph cuts,info,fr
hal-00473267,Que savons-nous de l'ailante (Ailanthus altissima (Miller) Swingle)) ?,sde,fr
hal-00521582,Etude des groupes nominaux complexes,info,fr
hal-00521593,"SILFIDE : Serveur Interactif pour la Langue Française, son Identité, sa Diffusion et son Etude",info,fr
hal-00521594,Vers une optimisation de la tenue à la fatigue de pièces forgées intégrant l'histoire mécanique des matériaux,spi,fr
hal-00521621,"Sens et action, ou comment aménager son salon",info,fr
tel-00472581,Interférence entre les processus mitotiques et la prise d'azote chez Thalassiosira weissflogii. Implications en modélisation et sur les flux globaux.,sdu,fr
halshs-00472612,"L'Igue des Rameaux (Saint-Antonin-Noble-Val, Tarn-et-Garonne). Un nouveau gisement du Pléistocène moyen : premiers résultats",shs,fr
tel-00570692,Méthode et outils de génération de code pour les plateformes multi-cœurs fondés sur la représentation de haut niveau des applications et des architectures,info,fr
tel-00521709,Calcul moulien et théorie des formes normales classiques et renormalisées,math,fr
halshs-00521770,‘Une source peut en cacher une autre': Added Preludes and Instrumental Cues in the Mélanges,shs,fr
tel-00472730,"TRANSFERT DE MATIERE ET D'ENERGIE DANS LES SEDIMENTS D'UN COMPLEXE RECIFAL ANTHROPISE (ÎLE DE LA RÉUNION, OCEAN INDIEN)",sdu,fr
tel-00479365,Le rôle de l'expertise économique dans l'élaboration des politiques alpines de transport et du projet Lyon-Turin : vers l'émergence d'un espace alpin ?,shs,fr
tel-00576507,Outils et méthodes d'analyse d'images 3D texturées : application à la segmentation des images échographiques,info,fr
inria-00576518,Les Marchés fractals,math,ca
hal-00576532,Optimisation par essaim particulaire pour résoudre le problème de m-tournées sélectives,info,fr
hal-00576541,Vers des machines d'épandage plus respectueuses de l'environnement. Conception et mise en place d'indicateurs de performances,sde,fr
hal-00479463,Modélisation et extraction de données pour un entrepôt objet,info,fr
inria-00479485,Optimisation Robuste du Routage IP avec Incertitude sur la Demande,info,fr
hal-00479486,Construction graphique d'entrepôts et de magasins de données,info,fr
hal-00479491,"Analyses d'ouvrage M. Guélat et al, 2008",sde,fr
tel-00576595,Mesures de la force de Casimir à basse température,phys,fr
hal-00528305,Comment gérer le risque d'avalanches sur les routes des stations de montagne ? Essai d'analyse,sde,fr
hal-00479648,Les conditions de travail des ouvrières de la maroquinerie travaillant à domicile.,sdv,fr
hal-00528459,Benchmark de métriques de qualité sur bases de données d’images compressées,info,fr
hal-00527382,Points d'intérêt spatio-temporels pour la détection de mouvements dans les vidéos,info,fr
hal-00527692,EVALUATION DE LA PERFORMANCE INDUSTRIELLE POUR LE TABLEAU DE BORD PROSPECTIF PAR LA METHODE ELECTRE,spi,fr
tel-00576177,Dynamos numériques planétaires générées par cisaillement en surface ou chauffage interne,sdu,fr
tel-00576211,MOMENT DE CASIMIR: EFFET DU VIDE QUANTIQUE SUR L'IMPULSION D'UN MILIEU BI-ANISOTROPE,phys,fr
tel-00576226,Spectroscopie locale à basse température dans des systèmes supraconducteurs désordonnés,phys,fr
emse-00527521,Outil de calcul d'empreinte écologique d'un Parc Naturel,sde,fr
hal-00527638,"Méthodologie pour la validation du simulateur de voilier par des essais en mer, une première tentative",spi,fr
halshs-00574348,"Parler de soi, se répéter. Le style kierkegaardien",shs,af
emse-00476934,Outil d'aide au choix de filières de traitement d'eaux résiduaires industrielles,sde,fr
hal-00476940,Calculs avec Motifs Dynamiques,info,ca
tel-00574507,La reconstruction de l'hydrodynamique des paléocirculations,sdu,fr
hal-00477367,Recodage et classification symbolique d'un tableau de données temporelles. Application à l'étude du comportement d'utilisateurs,info,fr
halshs-00526073,"Les productions de l'atelier de la Porte de la Blanquerie : étude quantitative, typologique et chronologique",shs,fr
tel-00574750,Précipitation d'hydroxydes et d'oxydes métalliques en solution aqueuse : vers le contrôle morphologique d'objets multi-échelles,spi,fr
tel-00526495,Stockage de l'hydrogène par adsorption sur charbon actif : Etude des effets thermiques lors de la charge dynamique d'un réservoir à lit fixe adsorbant,phys,fr
halshs-00526523,Les Oracles chaldaïques entre idéologie et critique (XVe/XVIIe s.),shs,fr
hal-00575337,Renouvellement d'une adhésion : tout dépend des statuts...,shs,fr
tel-00478169,AxSeL : un intergiciel pour le déploiement contextuel et autonome de services dans les environnements pervasifs,info,fr
pastel-00575355,Modélisation des couplages entre hydratation et dessiccation des matériaux cimentaires à l'issue du décoffrage. Étude de la dégradation des propriétés de transfert,spi,fr
inria-00526954,Normalisation d'annotations langagières et XML,info,fr
tel-00010208,Optimisation des propriétés électro-optiques de polymères conducteurs pour des dispositifs électrochromes flexibles à signature infrarouge contrôlable,chim,fr
tel-00406311,Lois fortes des grands nombres et martingales asymptotiques,math,fr
hal-00468158,Nouvelle technique de compensation des dégradations introduites par des lignes d'interconnexions,spi,fr
hal-00517352,Dynamique Harmonique d'un Couplage Discret/Continu : Application à un Modèle Unidimensionnel de Voies Ferrées,phys,fr
tel-00468219,Fiabilité des systèmes embarqués,spi,fr
halshs-00526688,Gestion et contrôle des risques bancaires,shs,fr
tel-00575646,Propriétés qualitatives de solutions de quelques équations paraboliques semi-linéaires.,math,fr
hal-00574993,Plasticité et endommagement dynamique des métaux : application à la simulation de la découpe de tôles et à l'impact,spi,fr
halshs-00525628,La question des droits de l'Homme au cœur des démocraties latino-américaines,shs,fr
halshs-00480365,Le préjudice d'angoisse consécutif à un dommage corporel : quel avenir ?,shs,fr
tel-00480372,Contribution à la Modélisation Numérique en Mécanique de la Rupture et Structures Multimatériaux,spi,fr
tel-00529068,"L'IMMIGRATION POLITIQUE ESPAGNOLE EN REGION CENTRE (CHER, EURE-ET-LOIR, INDRE, LOIR-ET-CHER, LOIRET) DE 1936 A 1946",shs,fr
halshs-00529153,La philosophie du langage,shs,fr
tel-00529342,Caractérisation d'une pollution de sols granulaires par des hydrocarbures issus de la pyrolyse de la houille,sdu,fr
tel-00529364,Variations par temps de pluie des débits dans les réseaux d'eaux usées de type séparatif : identification des composantes et modélisation des infiltrations,sdu,fr
hal-00480668,Antenne à résonateur diélectrique large bande pour application aux terminaux mobiles dans la bande UHF V,spi,fr
tel-00577731,Cellules stromales mésenchymateuses comme vecteurs cellulaires de nanoparticules : un nouvel outil thérapeutique des tumeurs cérébrales,sdv,fr
tel-00529378,Mécanique de l'endommagement. Théorie du premier gradient et application au béton,spi,fr
tel-00529379,Les fondations au rocher de grands viaducs : l'apport de la méthode des éléments distincts,spi,fr
tel-00529386,Nouvelle modélisation multiparticulaire pour l'analyse des efforts dans les plaques composites multicouches impactées,info,fr
tel-00529403,"Structure visco-plastique en matériau de Norton-Hoff. ""Applications en géophysique et en analyse limite",spi,fr
tel-00529456,Réponse d'un massif sous-marin à l'action de la houle,sdu,fr
tel-00529457,Modélisation de la migration de colloïdes dans un milieu poreux,sdu,fr
tel-00529467,"Implémentation d'un modèle d'acteur, application au traitement de données partielles en audit thermique de bâtiment",info,fr
tel-00577229,Cryptanalyses statistiques des algorithmes de chiffrement à clef secrète.,info,fr
hal-00528820,"Vélocimétrie 2D par IRM, extrusion de fluides non Newtoniens",spi,fr
tel-00528874,De la modélisation didactique à la simulation sur ordinateur des interactions langagières en classe de sciences.,shs,fr
hal-00528877,Les silices nanoporeuses et les aérogels de silice : les différentes voies d'élaboration,spi,fr
hal-00480201,Institution et organisation,shs,fr
tel-00528926,Caractérisation et simulation des processus de transferts lors d'injection de résine pour le procédé RTM,spi,fr
tel-00577099,Formalisme pour la supervision des systèmes hybrides multi-sources de générateurs d’énergie répartie : application à la gestion d’un micro réseau,spi,fr
tel-00577101,Sur l’ordonnancement d’ateliers job-shop flexibles et flow-shop en industries pharmaceutiques : optimisation par algorithmes génétiques et essaims particulaires,spi,fr
hal-00480003,L'intérêt de l'analyse du cycle de vie (ACV) dans le Développement Durable,spi,fr
hal-00528735,Anneau de tenségrité pliable-dépliable,spi,fr
halshs-00528779,Un concert ‘au grand couvert,shs,fr
tel-00528799,Systèmes d'évaluation et de classification multicritères pour l'aide à la décision : Construction de modèles et procédures d'affectation,info,fr
hal-00479761,Un modèle culturaliste de la RSE?,shs,ro
tel-00480577,"Etude structurale par diffraction X et optique linéaire et non linéaire de composites à base de nanocristaux semi-conducteurs (CdSe, ZnSe) dispersés dans des matrices hôtes organique (PMMA) et minérale (KBr, KCl)",phys,fr
tel-00577620,Mesures du coefficient de corrélation angulaire B-v dans les transitions B nucléaires,phys,fr
tel-00582490,Précision d'extrapolation des éphémérides des objets du système solaire. Application aux satellites de Saturne.,sdu,fr
halshs-00485649,L'abbé Baudeau théologien : la physiocratie au service de l'utopie chrétienne,shs,fr
emse-00533744,Analyse de déformations et contraintes locales par couplage EBSD et microdiffraction Kossel,phys,fr
hal-00582591,Portage de PREEMPT-RT sur processeur softcore MicroBlaze,spi,fr
hal-00485677,Diagrammes d'activités dans le système Al2O3-SiO2-K2O-H2O. Influence d'un ajout de magnésium,sdu,fr
hal-00485752,Contribution à la caractérisation d'une décharge à barrière diélectrique surfacique par imagerie ICCD,spi,fr
tel-00583004,"Rôle des micas dans la concentration des éléments légers (Li, Be et F) dans les granites crustaux : étude expérimentale et cristallochimique",sdu,fr
hal-00583010,Consolidation mécanique et électrique d'un milieu poreux : application au gel d'Agar,spi,fr
tel-00583021,Architecture asynchrone pour l'efficacité énergétique et l'amélioration du rendement en fabrication dans les technologies décananométriques : application à un système sur puce multi-coeurs,spi,fr
halshs-00583051,"La Phéacie, mythe ou réalité",shs,fr
tel-00583081,NOUVELLES MÉTHODES D'IDENTIFICATION D'ONDES DE SURFACE - ÉTUDE DE L'ONDE A SUR UNE CIBLE COURBE,phys,fr
tel-00583175,Théorèmes de renouvellement pour des fonctionnelles additives associées à des chaînes de Markov fortement ergodiques,math,fr
tel-00482994,Pharmacogénétique en Pharmacocinétique de population : tests et sélection de modèles,sdv,fr
halshs-00483031,Vivre sa mort et mourir sa vie dans les hôpitaux du diocèse de Besançon au XVe siècle,shs,fr
inria-00579956,Détection de quadriques par transformée de Hough,info,fr
tel-00483057,Optimisation de tournées de véhicules dans le cadre de la logistique inverse : modélisation et résolution par des méthodes hybrides,info,fr
halshs-00483058,Les émeutes de novembre 2005 : luttes de la jeunesse pour la reconnaissance.,shs,fr
tel-00483061,Outillage logiciel pour les problèmes dynamiques,info,fr
tel-00483080,Améliorations et développements d'une méthode de prévision probabiliste des pluies par analogie. Application à la prévision hydrologique sur les grands bassins fluviaux de la Saône et de la Seine.,sdu,fr
